Question,Answer,Confidence,Valid
"Will BioCardia complete the Phase 1/2 clinical trial for its NK1R+ allogeneic mesenchymal stem cell therapy (CardiALLO) for heart failure by December 31, 2025?",0,1.0,True
"Will AVM Biotechnology complete its Phase 2 clinical trial of AVM0703 for relapsed/refractory Non-Hodgkin's Lymphoma (NCT04329728) by December 31, 2025?",0,1.0,True
"Will Sage Therapeutics announce that its Phase 2 DIMENSION study of dalzanemdor in Huntington’s disease met its primary endpoint by December 31, 2024?",0,1.0,True
"Will Bharat Biotech's COVID-19 vaccine, Covaxin, receive FDA Biologics License Application (BLA) approval by December 31, 2024?",0,1.0,True
"Will the FDA approve Takeda Pharmaceutical's soticlestat for the treatment of Dravet syndrome by December 31, 2025?",0,1.0,True
"Will Bristol Myers Squibb's Phase 3 COMMANDS trial results for Reblozyl (luspatercept) lead to FDA approval for the first-line treatment of anemia in adults with lower-risk myelodysplastic syndromes by December 31, 2023?",1,1.0,True
"Will the FDA approve Lykos Therapeutics' (formerly MAPS PBC) midomafetamine (MDMA) capsules for the treatment of post-traumatic stress disorder (PTSD) by December 31, 2024?",0,1.0,True
"Will Roche's Phase 3 SUNMO trial (NCT05171647) comparing mosunetuzumab plus polatuzumab vedotin against rituximab plus gemcitabine and oxaliplatin meet its primary endpoint of progression-free survival by December 31, 2025?",1,1.0,True
"Will the FDA approve Johnson & Johnson's Tremfya (guselkumab) for the treatment of moderate to severe active ulcerative colitis by December 31, 2025?",1,1.0,True
"Will Pfizer's oral GLP-1 receptor agonist danuglipron receive FDA approval for the treatment of type 2 diabetes or obesity by December 31, 2025?",0,1.0,True
"Will the FDA expand the approved indication of Sarepta Therapeutics' Elevidys (delandistrogene moxeparvovec-rokl) to include Duchenne muscular dystrophy patients of all ages by July 1, 2024?",0,1.0,True
"Will the FDA lift the clinical hold on Iovance Biotherapeutics' IOV-LUN-202 trial for LN-145 by June 30, 2024?",1,1.0,True
"Will Fresenius Medical Care's 5008X Hemodialysis System become commercially available in the United States by December 31, 2025?",1,1.0,True
"Will Eli Lilly receive FDA approval for Tirzepatide specifically for the treatment of obstructive sleep apnea in adults with obesity by June 30, 2025?",1,1.0,True
"Will Viking Therapeutics initiate a Phase 3 clinical trial for VK2735 in patients with obesity by December 31, 2024?",0,1.0,True
"Will the FDA approve BridgeBio Pharma's acoramidis for the treatment of transthyretin amyloid cardiomyopathy (ATTR-CM) by November 29, 2024?",1,1.0,True
"Will the FDA approve Eli Lilly's donanemab for the treatment of early symptomatic Alzheimer's disease by June 30, 2024?",0,1.0,True
"Will AstraZeneca’s Dato-DXd (datopotamab deruxtecan) receive FDA approval for the treatment of advanced or metastatic non-small cell lung cancer by December 31, 2024?",0,1.0,True
"Will a US federal court issue a ruling that identifies the FDA's approval of mifepristone as invalid by December 31, 2023?",0,1.0,True
"Will Merck and Kelun-Biotech's TROP2-targeting ADC (SKB-264) meet its primary endpoints in its Phase 3 trial for breast cancer by December 31, 2024?",1,1.0,True
"Will the European Medicines Agency (EMA) grant marketing authorization for GSK's momelotinib for the treatment of myelofibrosis by June 30, 2024?",1,1.0,True
"Will Neumora's Phase 3 trial for navacaprant in patients with major depressive disorder meet its primary endpoint by December 31, 2025?",0,1.0,True
"Will Nektar Therapeutics initiate a Phase 2b clinical trial of rezpegaldesleukin (rezpeg) for atopic dermatitis by October 31, 2023?",1,1.0,True
"Will AstraZeneca’s datopotamab deruxtecan (Dato-DXd) receive FDA approval for the treatment of advanced or metastatic breast cancer by June 30, 2025?",1,1.0,True
"Will Illumina receive FDA approval for an additional companion diagnostic claim for the TruSight Oncology Comprehensive test by December 31, 2025?",0,0.9,True
"Will BioNTech and Genentech initiate or present primary endpoint data for a Phase 2 clinical trial of autogene cevumeran in patients with resected pancreatic ductal adenocarcinoma by December 31, 2025?",1,1.0,True
"Will the FDA approve Amgen's Uplizna (inebilizumab-cdon) for the treatment of IgG4-related disease (IgG4-RD) by December 31, 2025?",1,1.0,True
"Will Adaptimmune Therapeutics' ADP-A2M4CD8 enter a Phase 2 clinical trial for gastroesophageal cancer by December 31, 2023?",1,1.0,True
"Will SaNOtize initiate a Phase 3 trial for its nitric oxide nasal spray (NONS) for COVID-19 prevention in the United States by December 31, 2022?",0,0.9,True
"Will Precigen submit a Biologics License Application (BLA) for PRGN-2012 to the FDA by December 31, 2024?",1,1.0,True
"Will Biogen's Phase 4 ENVISION confirmatory trial for Aduhelm (aducanumab) complete its primary endpoint data collection by December 31, 2026?",0,1.0,True
"Will Vertex Pharmaceuticals receive FDA approval for its vanzacaftor/tezacaftor/deutivacaftor triple combination therapy for cystic fibrosis by March 31, 2025?",1,1.0,True
"Will the FDA approve Travere Therapeutics' sparsentan for the treatment of focal segmental glomerulosclerosis (FSGS) by December 31, 2024?",0,1.0,True
"Will AstraZeneca receive FDA approval for Truqap (capivasertib) for the treatment of locally advanced or metastatic triple-negative breast cancer by December 31, 2025?",0,1.0,True
"Will the Australian Therapeutic Goods Administration (TGA) approve Servier's vorasidenib for IDH-mutant low-grade gliomas by December 31, 2025?",1,1.0,True
"Will Pfizer's Paxlovid receive full FDA approval for the treatment of COVID-19 by December 31, 2023?",1,1.0,True
"Will the FDA approve Novartis's Fabhalta (iptacopan) for the treatment of C3 glomerulopathy (C3G) by December 31, 2024?",0,1.0,True
"Will the FDA approve Karuna Therapeutics' KarXT (xanomeline-trospium) for the treatment of schizophrenia by September 26, 2024?",1,1.0,True
"Will the FDA approve Regeneron and Sanofi's Dupixent (dupilumab) for the treatment of eosinophilic esophagitis by May 31, 2022?",1,1.0,True
"Will the Medicines and Healthcare products Regulatory Agency (MHRA) approve teplizumab for the delay of type 1 diabetes in the United Kingdom by December 31, 2024?",0,1.0,True
"Will Biogen's Phase 4 ENVISION confirmatory trial for Aduhelm (aducanumab) meet its primary endpoint by December 31, 2026?",0,1.0,True
"Will the FDA approve Eli Lilly's tirzepatide for chronic weight management by December 31, 2023?",1,1.0,True
"Will the Phase 3 S2302 Pragmatica-Lung trial of ramucirumab and pembrolizumab meet its primary endpoint of overall survival by December 31, 2025?",0,1.0,True
"Will Eli Lilly release results from a head-to-head clinical trial comparing Zepbound's efficacy against CPAP machines for obstructive sleep apnea by December 31, 2025?",0,0.9,True
"Will the FDA's approval of Danco Laboratories' mifepristone (Mifeprex) be fully or partially revoked by a final court order by December 31, 2023?",0,1.0,True
"Will the U.S. Supreme Court issue a ruling that preserves the FDA's 2016 and 2021 expanded access regulations for mifepristone by June 30, 2024?",1,1.0,True
"Will the FDA approve Sage Therapeutics and Biogen's zuranolone for the treatment of postpartum depression by December 31, 2023?",1,1.0,True
"Will IQVIA enter into a new strategic partnership with a Top 10 pharmaceutical company specifically for the implementation of AI-driven adaptive clinical trial designs by December 31, 2024?",0,0.9,True
"Will Alnylam Pharmaceuticals submit a Supplemental New Drug Application (sNDA) to the FDA for vutrisiran based on the HELIOS-B trial results by December 31, 2024?",1,1.0,True
"Will the U.S. Supreme Court or a federal appellate court issue a final ruling that vacates or suspends the FDA's approval of mifepristone by December 31, 2024?",0,1.0,True
"Will Aeon Biopharma initiate a Phase 3 clinical trial of ABP-450 for the treatment of cervical dystonia by December 31, 2023?",0,1.0,True
"Will AstraZeneca's GOLDILOX Phase 2 trial of MEDI6570 meet its primary endpoint of change in total coronary plaque volume by December 31, 2025?",0,1.0,True
"Will Novo Nordisk submit CagriSema for regulatory approval to the FDA by December 31, 2025?",1,1.0,True
"Will Amgen report results from its Phase 2 clinical trial of MariTide for weight loss by December 31, 2024?",1,1.0,True
"Will Roche's atezolizumab in combination with bevacizumab and chemotherapy meet its primary endpoint for progression-free survival in a Phase 3 trial for advanced cancer by December 31, 2025?",1,0.9,True
"Will Eli Lilly's Zepbound (tirzepatide) receive FDA approval for the treatment of obstructive sleep apnea by December 31, 2024?",1,1.0,True
"Will the FDA approve AstraZeneca's supplemental application for Imfinzi (durvalumab) as a perioperative treatment for resectable non-small cell lung cancer by December 31, 2024?",1,1.0,True
"Will the FDA approve the combination of camrelizumab and rivoceranib for the frontline treatment of unresectable hepatocellular carcinoma by March 31, 2025?",0,1.0,True
Will Biogen's Phase 4 confirmatory trial (ENVISION) for aducanumab successfully meet its primary clinical endpoint for Alzheimer's disease by the FDA-mandated completion date?,0,0.9,True
"Will Glaukos Corporation receive FDA approval for iDose TR (travoprost intracameral implant) for the reduction of intraocular pressure in patients with open-angle glaucoma or ocular hypertension by December 31, 2023?",1,1.0,True
"Will Gilead Sciences receive FDA approval for its semiannual HIV prevention drug (lenacapavir) by June 30, 2025?",1,1.0,True
"Will the FDA grant traditional approval to Eli Lilly's donanemab for the treatment of Alzheimer's disease by July 31, 2024?",1,1.0,True
"Will Incannex Healthcare's Phase II/III trial of IHL-42X for obstructive sleep apnea meet its primary endpoints by December 31, 2025?",1,1.0,True
"Will the FDA approve Ocuphire Pharma's Nyxol (phentolamine ophthalmic solution) for the reversal of pharmacologically-induced mydriasis by December 31, 2023?",1,1.0,True
"Will Eisai and Biogen's subcutaneous formulation of Leqembi (lecanemab) receive FDA approval by December 31, 2024?",0,1.0,True
"Will Stemline Therapeutics' Orserdu (elacestrant) receive European Commission marketing authorization for the treatment of patients with ER+, HER2- locally advanced or metastatic breast cancer by December 31, 2023?",1,1.0,True
"Will Eli Lilly receive FDA approval for tirzepatide in the treatment of obstructive sleep apnea by December 31, 2024?",1,1.0,True
"Will Elevation Oncology initiate a Phase 1 clinical trial for EO-3021 in the United States by December 31, 2023?",1,1.0,True
"Will AstraZeneca's Fasenra (benralizumab) receive FDA approval for the treatment of eosinophilic granulomatosis with polyangiitis (EGPA) by December 31, 2024?",1,1.0,True
"Will Merck & Co. release final 10-year follow-up efficacy data for its 9-valent human papillomavirus vaccine (Gardasil 9) in pediatric cohorts by December 31, 2024?",1,1.0,True
"Will Eisai and Biogen's Leqembi (lecanemab) receive traditional FDA approval for the treatment of Alzheimer’s disease by July 31, 2023?",1,1.0,True
"Will the FDA approve Eli Lilly's lebrikizumab for the treatment of moderate-to-severe atopic dermatitis by December 31, 2024?",1,1.0,True
"Will Reata Pharmaceuticals' Skyclarys (omaveloxolone) receive European regulatory approval for the treatment of Friedreich's ataxia by March 31, 2024?",1,1.0,True
"Will Cerevel Therapeutics receive FDA approval for tavapadon (CVL-865) for the treatment of Parkinson’s disease by December 31, 2025?",0,1.0,True
"Will the FDA grant approval to AstraZeneca and Daiichi Sankyo's Datopotamab deruxtecan (Dato-DXd) for the treatment of advanced or metastatic non-small cell lung cancer by December 31, 2024?",0,1.0,True
"Will the FDA approve Ironwood Pharmaceuticals' apraglutide for the treatment of Short Bowel Syndrome (SBS) by June 30, 2025?",0,1.0,True
"Will Vistagen Therapeutics' PALISADE-2 Phase 3 clinical trial of PH94B meet its primary endpoint by August 31, 2023?",1,1.0,True
"Will GlaxoSmithKline's RSV vaccine Arexvy receive FDA approval for use in adults aged 50-59 by June 30, 2024?",1,1.0,True
"Will Eli Lilly receive FDA approval for tirzepatide (Mounjaro) for the indication of chronic weight management by December 31, 2023?",1,1.0,True
"Will Ocugen initiate a Phase 1 clinical trial for OCU200 in diabetic macular edema by December 31, 2024?",0,1.0,True
"Will Rapa Therapeutics begin its NIH-funded Phase 2b clinical trial of RAPA-501 for the treatment of ALS by December 31, 2024?",0,1.0,True
"Will Compass Pathways' COMP360 receive FDA approval for treatment-resistant depression by December 31, 2026?",0,1.0,True
"Will Phathom Pharmaceuticals initiate a Phase 2 clinical trial of vonoprazan for the treatment of eosinophilic esophagitis (EoE) by December 31, 2024?",0,1.0,True
Did Revive Therapeutics' Phase 3 clinical trial of Bucillamine for mild-to-moderate COVID-19 achieve statistical significance on its primary clinical endpoints as reported in July 2023?,0,1.0,True
"Will AstraZeneca and Daiichi Sankyo receive FDA approval for Enhertu (trastuzumab deruxtecan) in HER2-mutant metastatic non-small cell lung cancer by August 31, 2026?",1,1.0,True
"Will UCB receive European Commission (EC) approval for rozanolixizumab for the treatment of generalized myasthenia gravis by June 30, 2024?",1,1.0,True
